Table with column headers in rows 3 and 4,,,,,,,,,,,,
Geographic Information,,,,All Ages,,,,,,Median Household Income,,
State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound
08,011,CO,Bent County,"1,284","1,005","1,563",30.0,23.5,36.5,"37,185","32,546","41,824"
08,013,CO,Boulder County,"34,103","30,717","37,489",10.7,9.6,11.8,"90,327","85,673","94,981"
08,014,CO,Broomfield County,"3,680","3,018","4,342",4.9,4.0,5.8,"106,413","98,649","114,177"
08,015,CO,Chaffee County,"1,952","1,496","2,408",10.4,8.0,12.8,"65,987","58,378","73,596"
08,017,CO,Cheyenne County,215,163,267,12.9,9.8,16.0,"58,544","51,282","65,806"
08,019,CO,Clear Creek County,712,533,891,7.6,5.7,9.5,"78,312","69,184","87,440"
08,021,CO,Conejos County,"1,268",947,"1,589",16.7,12.5,20.9,"45,931","40,791","51,071"
08,023,CO,Costilla County,835,639,"1,031",23.1,17.7,28.5,"35,416","31,038","39,794"
08,025,CO,Crowley County,"1,241",912,"1,570",37.8,27.8,47.8,"38,049","33,555","42,543"
08,027,CO,Custer County,519,388,650,10.5,7.8,13.2,"63,505","55,643","71,367"
08,029,CO,Delta County,"4,325","3,401","5,249",13.9,10.9,16.9,"52,403","46,706","58,100"
08,031,CO,Denver County,"82,086","74,364","89,808",11.7,10.6,12.8,"81,262","79,113","83,411"
08,033,CO,Dolores County,332,257,407,13.9,10.8,17.0,"55,157","48,238","62,076"
08,035,CO,Douglas County,"10,490","8,507","12,473",2.9,2.4,3.4,"129,839","126,611","133,067"
08,037,CO,Eagle County,"3,922","3,068","4,776",7.1,5.6,8.6,"94,928","87,952","101,904"
08,039,CO,Elbert County,"1,447","1,109","1,785",5.4,4.1,6.7,"114,853","104,576","125,130"
08,041,CO,El Paso County,"68,718","61,434","76,002",9.6,8.6,10.6,"79,094","76,338","81,850"
08,043,CO,Fremont County,"6,608","5,174","8,042",15.9,12.4,19.4,"51,732","45,894","57,570"
08,045,CO,Garfield County,"5,667","4,555","6,779",9.2,7.4,11.0,"78,940","71,309","86,571"
08,047,CO,Gilpin County,406,309,503,6.9,5.2,8.6,"82,370","72,628","92,112"
08,049,CO,Grand County,"1,135",864,"1,406",7.2,5.5,8.9,"78,779","69,155","88,403"
08,051,CO,Gunnison County,"2,016","1,610","2,422",12.3,9.8,14.8,"63,872","56,297","71,447"
08,053,CO,Hinsdale County,59,44,74,7.6,5.7,9.5,"66,213","59,086","73,340"
08,055,CO,Huerfano County,"1,261",956,"1,566",18.6,14.1,23.1,"46,798","41,913","51,683"
08,057,CO,Jackson County,201,157,245,14.8,11.5,18.1,"55,535","48,455","62,615"
08,059,CO,Jefferson County,"41,422","35,873","46,971",7.3,6.3,8.3,"94,401","92,111","96,691"
08,061,CO,Kiowa County,180,135,225,12.5,9.4,15.6,"61,430","58,657","64,203"
08,063,CO,Kit Carson County,832,640,"1,024",12.1,9.3,14.9,"56,272","49,956","62,588"
08,065,CO,Lake County,828,627,"1,029",11.3,8.5,14.1,"64,416","57,720","71,112"
08,067,CO,La Plata County,"5,521","4,413","6,629",10.1,8.1,12.1,"74,774","69,827","79,721"
08,069,CO,Larimer County,"39,476","35,707","43,245",11.2,10.1,12.3,"78,681","74,775","82,587"
08,071,CO,Las Animas County,"2,920","2,346","3,494",21.0,16.9,25.1,"42,708","39,080","46,336"
08,073,CO,Lincoln County,699,523,875,14.9,11.1,18.7,"51,975","45,506","58,444"
08,075,CO,Logan County,"2,982","2,368","3,596",16.4,13.0,19.8,"53,234","48,432","58,036"
08,077,CO,Mesa County,"16,238","13,266","19,210",10.6,8.7,12.5,"63,531","59,747","67,315"
08,079,CO,Mineral County,89,67,111,9.6,7.2,12.0,"62,213","54,550","69,876"
08,081,CO,Moffat County,"1,409","1,090","1,728",10.8,8.4,13.2,"64,133","57,055","71,211"
08,083,CO,Montezuma County,"3,957","3,121","4,793",15.2,12.0,18.4,"53,337","47,513","59,161"
08,085,CO,Montrose County,"5,370","4,294","6,446",12.5,10.0,15.0,"56,686","51,188","62,184"
08,087,CO,Morgan County,"3,524","2,850","4,198",12.4,10.0,14.8,"61,849","55,028","68,670"
08,089,CO,Otero County,"3,555","2,760","4,350",19.7,15.3,24.1,"45,658","40,711","50,605"
08,091,CO,Ouray County,323,241,405,6.4,4.8,8.0,"80,686","71,266","90,106"
08,093,CO,Park County,"1,280",956,"1,604",7.3,5.5,9.1,"84,361","74,779","93,943"
08,095,CO,Phillips County,529,414,644,11.9,9.3,14.5,"56,577","49,785","63,369"
08,097,CO,Pitkin County,"1,155",884,"1,426",6.7,5.1,8.3,"96,316","84,742","107,890"
08,099,CO,Prowers County,"2,251","1,754","2,748",19.2,15.0,23.4,"48,337","43,035","53,639"
08,101,CO,Pueblo County,"26,839","23,426","30,252",16.2,14.1,18.3,"56,311","53,567","59,055"
08,103,CO,Rio Blanco County,632,476,788,10.2,7.7,12.7,"65,334","57,909","72,759"
08,105,CO,Rio Grande County,"1,611","1,221","2,001",14.4,10.9,17.9,"52,353","45,956","58,750"
08,107,CO,Routt County,"1,484","1,147","1,821",6.0,4.6,7.4,"93,776","83,704","103,848"
08,109,CO,Saguache County,"1,392","1,046","1,738",21.6,16.2,27.0,"43,366","38,053","48,679"
08,111,CO,San Juan County,101,78,124,13.8,10.7,16.9,"54,146","47,397","60,895"
08,113,CO,San Miguel County,729,584,874,9.0,7.2,10.8,"79,742","69,970","89,514"
08,115,CO,Sedgwick County,328,254,402,14.2,11.0,17.4,"45,645","40,121","51,169"
08,117,CO,Summit County,"2,053","1,525","2,581",6.7,5.0,8.4,"90,297","80,070","100,524"
08,119,CO,Teller County,"1,968","1,497","2,439",7.9,6.0,9.8,"76,715","69,005","84,425"
08,121,CO,Washington County,544,407,681,11.6,8.7,14.5,"57,522","50,921","64,123"
08,123,CO,Weld County,"32,543","28,179","36,907",9.8,8.5,11.1,"84,826","81,588","88,064"
08,125,CO,Yuma County,"1,315","1,030","1,600",13.5,10.6,16.4,"56,161","49,291","63,031"
09,000,CT,Connecticut,"355,861","344,138","367,584",10.1,9.8,10.4,"83,628","82,542","84,714"
09,001,CT,Fairfield County,"85,452","77,033","93,871",9.1,8.2,10.0,"100,703","98,255","103,151"
09,003,CT,Hartford County,"92,542","83,824","101,260",10.6,9.6,11.6,"79,958","78,117","81,799"
09,005,CT,Litchfield County,"15,713","13,296","18,130",8.6,7.3,9.9,"84,689","80,408","88,970"
09,007,CT,Middlesex County,"10,537","8,370","12,704",6.6,5.2,8.0,"94,735","90,975","98,495"
09,009,CT,New Haven County,"100,433","91,625","109,241",12.0,10.9,13.1,"75,094","72,566","77,622"
09,011,CT,New London County,"23,102","19,792","26,412",8.9,7.6,10.2,"78,552","74,962","82,142"
09,013,CT,Tolland County,"15,039","13,239","16,839",11.1,9.8,12.4,"86,430","79,390","93,470"
09,015,CT,Windham County,"13,043","10,835","15,251",11.6,9.6,13.6,"71,581","67,100","76,062"
10,000,DE,Delaware,"113,026","107,766","118,286",11.5,11.0,12.0,"71,636","69,940","73,332"
10,001,DE,Kent County,"21,961","18,734","25,188",12.2,10.4,14.0,"64,670","60,547","68,793"
10,003,DE,New Castle County,"63,059","57,850","68,268",11.4,10.5,12.3,"74,088","71,480","76,696"
10,005,DE,Sussex County,"28,006","24,681","31,331",11.5,10.1,12.9,"70,500","68,155","72,845"
11,000,DC,District of Columbia,"107,307","101,426","113,188",16.8,15.9,17.7,"91,072","88,170","93,974"
11,001,DC,District of Columbia,"107,307","101,426","113,188",16.8,15.9,17.7,"91,072","88,170","93,974"
12,000,FL,Florida,"2,830,813","2,790,138","2,871,488",13.2,13.0,13.4,"63,054","62,631","63,477"
12,001,FL,Alachua County,"50,668","45,708","55,628",19.1,17.2,21.0,"56,006","51,974","60,038"
12,003,FL,Baker County,"4,187","3,325","5,049",16.1,12.8,19.4,"60,994","53,895","68,093"
12,005,FL,Bay County,"24,383","20,974","27,792",13.9,12.0,15.8,"60,106","56,845","63,367"
12,007,FL,Bradford County,"4,636","3,698","5,574",19.1,15.2,23.0,"54,911","50,809","59,013"
12,009,FL,Brevard County,"68,879","61,023","76,735",11.3,10.0,12.6,"65,280","62,631","67,929"
12,011,FL,Broward County,"244,519","226,819","262,219",12.8,11.9,13.7,"65,536","63,869","67,203"
12,013,FL,Calhoun County,"2,488","1,915","3,061",20.6,15.9,25.3,"43,210","37,872","48,548"
12,015,FL,Charlotte County,"20,910","17,526","24,294",10.9,9.1,12.7,"59,547","55,839","63,255"
12,017,FL,Citrus County,"24,173","20,799","27,547",15.5,13.3,17.7,"48,237","44,684","51,790"
12,019,FL,Clay County,"17,574","14,160","20,988",8.0,6.5,9.5,"76,711","73,711","79,711"
12,021,FL,Collier County,"39,843","33,595","46,091",10.4,8.8,12.0,"75,799","71,570","80,028"
12,023,FL,Columbia County,"10,722","8,574","12,870",16.5,13.2,19.8,"52,035","47,699","56,371"
12,027,FL,DeSoto County,"8,117","6,703","9,531",25.5,21.1,29.9,"43,256","38,550","47,962"
12,029,FL,Dixie County,"3,599","2,783","4,415",23.4,18.1,28.7,"39,029","34,990","43,068"
12,031,FL,Duval County,"146,090","131,019","161,161",14.9,13.4,16.4,"60,121","58,041","62,201"
12,033,FL,Escambia County,"56,350","49,848","62,852",18.5,16.4,20.6,"54,492","51,152","57,832"
12,035,FL,Flagler County,"12,373","10,379","14,367",10.3,8.6,12.0,"65,783","60,309","71,257"
12,037,FL,Franklin County,"2,277","1,786","2,768",21.0,16.5,25.5,"44,684","39,349","50,019"
12,039,FL,Gadsden County,"10,645","9,159","12,131",25.8,22.2,29.4,"45,678","41,252","50,104"
12,041,FL,Gilchrist County,"2,644","2,070","3,218",15.3,12.0,18.6,"52,168","49,413","54,923"
12,043,FL,Glades County,"2,123","1,670","2,576",19.2,15.1,23.3,"46,389","40,562","52,216"
12,045,FL,Gulf County,"2,190","1,678","2,702",15.7,12.0,19.4,"51,684","46,036","57,332"
12,047,FL,Hamilton County,"2,933","2,294","3,572",25.7,20.1,31.3,"39,522","34,759","44,285"
12,049,FL,Hardee County,"5,268","4,197","6,339",21.9,17.5,26.3,"45,964","40,748","51,180"
12,051,FL,Hendry County,"8,678","7,062","10,294",21.7,17.7,25.7,"48,841","43,042","54,640"
12,053,FL,Hernando County,"23,828","20,142","27,514",12.0,10.1,13.9,"56,443","53,998","58,888"
12,055,FL,Highlands County,"15,428","12,579","18,277",15.1,12.3,17.9,"47,820","44,309","51,331"
12,057,FL,Hillsborough County,"208,765","196,150","221,380",14.3,13.4,15.2,"65,818","63,487","68,149"
12,059,FL,Holmes County,"3,613","2,780","4,446",20.0,15.4,24.6,"44,139","39,286","48,992"
12,061,FL,Indian River County,"18,938","15,865","22,011",11.7,9.8,13.6,"61,351","56,835","65,867"
12,063,FL,Jackson County,"8,499","6,929","10,069",20.6,16.8,24.4,"42,721","38,664","46,778"
12,065,FL,Jefferson County,"2,181","1,664","2,698",16.4,12.5,20.3,"56,130","50,771","61,489"
12,067,FL,Lafayette County,"1,360","1,019","1,701",18.9,14.1,23.7,"45,732","40,031","51,433"
12,069,FL,Lake County,"39,022","32,225","45,819",10.0,8.3,11.7,"64,662","62,439","66,885"
12,071,FL,Lee County,"95,012","86,022","104,002",12.2,11.0,13.4,"66,426","64,361","68,491"
12,073,FL,Leon County,"45,137","39,713","50,561",16.2,14.3,18.1,"57,246","54,133","60,359"
12,075,FL,Levy County,"8,228","6,694","9,762",18.8,15.3,22.3,"45,494","40,627","50,361"
12,077,FL,Liberty County,"1,391","1,069","1,713",23.1,17.8,28.4,"48,271","43,614","52,928"
12,079,FL,Madison County,"3,585","2,752","4,418",21.8,16.7,26.9,"43,444","38,424","48,464"
12,081,FL,Manatee County,"40,642","34,786","46,498",9.9,8.5,11.3,"67,929","65,197","70,661"
12,083,FL,Marion County,"50,984","43,423","58,545",13.6,11.6,15.6,"54,555","51,705","57,405"
12,085,FL,Martin County,"17,768","15,144","20,392",11.4,9.7,13.1,"67,059","62,185","71,933"
12,086,FL,Miami-Dade County,"398,855","373,824","423,886",15.2,14.2,16.2,"58,905","57,913","59,897"
12,087,FL,Monroe County,"8,907","7,206","10,608",11.0,8.9,13.1,"68,975","62,888","75,062"
12,089,FL,Nassau County,"9,280","7,797","10,763",9.9,8.3,11.5,"78,069","72,454","83,684"
12,091,FL,Okaloosa County,"20,091","16,556","23,626",9.7,8.0,11.4,"69,053","64,562","73,544"
12,093,FL,Okeechobee County,"7,841","6,448","9,234",20.9,17.2,24.6,"47,642","42,074","53,210"
12,095,FL,Orange County,"208,064","191,194","224,934",14.9,13.7,16.1,"64,579","62,293","66,865"
12,097,FL,Osceola County,"53,195","46,017","60,373",13.3,11.5,15.1,"60,495","57,257","63,733"
12,099,FL,Palm Beach County,"171,280","156,914","185,646",11.6,10.6,12.6,"70,024","68,087","71,961"
12,101,FL,Pasco County,"67,129","59,441","74,817",11.6,10.3,12.9,"59,555","56,613","62,497"
12,103,FL,Pinellas County,"115,468","105,953","124,983",12.3,11.3,13.3,"61,851","60,305","63,397"
12,105,FL,Polk County,"115,547","105,727","125,367",15.6,14.3,16.9,"56,344","54,365","58,323"
12,107,FL,Putnam County,"19,159","16,450","21,868",26.3,22.6,30.0,"38,759","34,651","42,867"
12,109,FL,St. Johns County,"18,142","14,842","21,442",6.3,5.2,7.4,"94,662","87,155","102,169"
12,111,FL,St. Lucie County,"38,819","32,047","45,591",11.4,9.4,13.4,"62,378","58,110","66,646"
12,113,FL,Santa Rosa County,"16,609","13,127","20,091",8.9,7.0,10.8,"80,837","77,300","84,374"
12,115,FL,Sarasota County,"37,895","32,020","43,770",8.6,7.3,9.9,"71,630","68,823","74,437"
12,117,FL,Seminole County,"43,726","37,591","49,861",9.4,8.1,10.7,"70,470","67,707","73,233"
12,119,FL,Sumter County,"12,096","9,906","14,286",9.5,7.8,11.2,"69,707","63,697","75,717"
12,121,FL,Suwannee County,"8,648","7,000","10,296",20.6,16.7,24.5,"46,284","41,597","50,971"
12,123,FL,Taylor County,"3,889","2,965","4,813",20.1,15.3,24.9,"47,083","41,502","52,664"
12,125,FL,Union County,"2,536","1,970","3,102",22.7,17.6,27.8,"48,667","42,949","54,385"
12,127,FL,Volusia County,"75,803","68,095","83,511",13.8,12.4,15.2,"58,246","56,425","60,067"
12,129,FL,Wakulla County,"3,164","2,279","4,049",10.1,7.3,12.9,"71,962","65,915","78,009"
12,131,FL,Walton County,"9,632","7,808","11,456",12.4,10.1,14.7,"64,779","59,844","69,714"
12,133,FL,Washington County,"4,395","3,504","5,286",19.2,15.3,23.1,"47,930","42,671","53,189"
13,000,GA,Georgia,"1,493,837","1,463,589","1,524,085",14.2,13.9,14.5,"66,507","65,802","67,212"
13,001,GA,Appling County,"3,292","2,554","4,030",18.2,14.1,22.3,"46,530","41,109","51,951"
13,003,GA,Atkinson County,"1,983","1,570","2,396",23.8,18.8,28.8,"40,303","35,737","44,869"
13,005,GA,Bacon County,"2,522","1,997","3,047",23.4,18.5,28.3,"43,154","38,008","48,300"
13,007,GA,Baker County,728,566,890,25.9,20.1,31.7,"44,106","38,607","49,605"
13,009,GA,Baldwin County,"9,332","7,783","10,881",24.4,20.4,28.4,"44,685","39,985","49,385"
13,011,GA,Banks County,"2,363","1,848","2,878",12.8,10.0,15.6,"60,485","53,595","67,375"
13,013,GA,Barrow County,"8,262","6,676","9,848",9.6,7.8,11.4,"67,646","62,183","73,109"
13,015,GA,Bartow County,"12,677","10,063","15,291",11.6,9.2,14.0,"67,604","60,978","74,230"
13,017,GA,Ben Hill County,"3,731","2,859","4,603",22.1,16.9,27.3,"39,863","34,989","44,737"
13,019,GA,Berrien County,"3,091","2,392","3,790",17.2,13.3,21.1,"46,404","40,963","51,845"
13,021,GA,Bibb County,"36,780","32,542","41,018",24.5,21.7,27.3,"47,859","44,798","50,920"
13,023,GA,Bleckley County,"2,153","1,703","2,603",19.0,15.0,23.0,"51,770","45,447","58,093"
13,025,GA,Brantley County,"3,310","2,646","3,974",18.4,14.7,22.1,"48,076","42,202","53,950"
13,027,GA,Brooks County,"3,809","3,016","4,602",23.5,18.6,28.4,"40,936","35,887","45,985"
13,029,GA,Bryan County,"3,766","2,878","4,654",8.1,6.2,10.0,"87,334","77,513","97,155"
13,031,GA,Bulloch County,"16,122","13,384","18,860",21.3,17.7,24.9,"53,105","48,634","57,576"
13,033,GA,Burke County,"4,961","3,860","6,062",20.7,16.1,25.3,"46,977","41,987","51,967"
13,035,GA,Butts County,"3,195","2,388","4,002",14.0,10.5,17.5,"61,471","55,293","67,649"
13,037,GA,Calhoun County,"1,380","1,054","1,706",34.0,26.0,42.0,"38,232","33,936","42,528"
13,039,GA,Camden County,"6,323","5,043","7,603",11.8,9.4,14.2,"63,482","58,086","68,878"
13,043,GA,Candler County,"2,371","1,827","2,915",22.0,16.9,27.1,"41,593","36,905","46,281"
13,045,GA,Carroll County,"19,224","16,296","22,152",16.3,13.8,18.8,"59,894","54,120","65,668"
13,047,GA,Catoosa County,"7,873","6,155","9,591",11.6,9.1,14.1,"64,245","58,785","69,705"
13,049,GA,Charlton County,"2,575","2,018","3,132",24.6,19.3,29.9,"47,229","41,588","52,870"
13,051,GA,Chatham County,"43,618","37,234","50,002",15.5,13.2,17.8,"61,527","59,241","63,813"
13,053,GA,Chattahoochee County,"1,114",845,"1,383",16.5,12.5,20.5,"53,786","47,916","59,656"
13,055,GA,Chattooga County,"4,768","3,897","5,639",20.2,16.5,23.9,"42,974","37,916","48,032"
13,057,GA,Cherokee County,"18,933","15,904","21,962",7.0,5.9,8.1,"96,997","90,711","103,283"
13,059,GA,Clarke County,"25,418","21,536","29,300",21.5,18.2,24.8,"49,145","45,458","52,832"
13,061,GA,Clay County,686,513,859,24.3,18.2,30.4,"35,957","31,599","40,315"
13,063,GA,Clayton County,"55,143","47,432","62,854",18.9,16.3,21.5,"51,422","47,901","54,943"
13,065,GA,Clinch County,"1,590","1,277","1,903",23.9,19.2,28.6,"44,799","39,224","50,374"
13,067,GA,Cobb County,"72,765","64,177","81,353",9.6,8.5,10.7,"87,532","83,921","91,143"
13,069,GA,Coffee County,"10,440","8,859","12,021",26.0,22.1,29.9,"36,708","32,866","40,550"
13,071,GA,Colquitt County,"10,027","8,231","11,823",22.4,18.4,26.4,"44,485","39,655","49,315"
13,073,GA,Columbia County,"11,580","9,411","13,749",7.3,5.9,8.7,"87,281","80,406","94,156"
13,075,GA,Cook County,"3,435","2,704","4,166",20.1,15.8,24.4,"44,995","40,038","49,952"
13,077,GA,Coweta County,"12,129","9,691","14,567",8.1,6.5,9.7,"85,182","80,616","89,748"
13,079,GA,Crawford County,"1,962","1,514","2,410",16.3,12.6,20.0,"54,442","48,089","60,795"
13,081,GA,Crisp County,"4,729","3,566","5,892",24.2,18.3,30.1,"41,505","36,547","46,463"
13,083,GA,Dade County,"1,728","1,280","2,176",11.3,8.4,14.2,"64,054","58,886","69,222"
13,085,GA,Dawson County,"2,556","2,004","3,108",9.0,7.0,11.0,"76,903","68,202","85,604"
13,087,GA,Decatur County,"6,635","5,238","8,032",23.8,18.8,28.8,"42,960","37,703","48,217"
13,089,GA,DeKalb County,"108,081","94,463","121,699",14.5,12.7,16.3,"70,756","68,634","72,878"
13,091,GA,Dodge County,"4,620","3,828","5,412",25.6,21.2,30.0,"40,856","36,533","45,179"
13,093,GA,Dooly County,"2,108","1,559","2,657",22.5,16.6,28.4,"43,270","37,982","48,558"
13,095,GA,Dougherty County,"21,155","17,320","24,990",26.1,21.4,30.8,"41,985","38,998","44,972"
13,097,GA,Douglas County,"18,540","15,334","21,746",12.8,10.6,15.0,"66,162","61,075","71,249"
13,099,GA,Early County,"2,730","2,139","3,321",26.1,20.5,31.7,"38,817","34,335","43,299"
13,101,GA,Echols County,794,602,986,21.6,16.4,26.8,"42,241","37,157","47,325"
13,103,GA,Effingham County,"6,045","4,824","7,266",9.2,7.3,11.1,"76,626","70,423","82,829"
13,105,GA,Elbert County,"3,710","2,867","4,553",19.2,14.8,23.6,"42,866","38,129","47,603"
13,107,GA,Emanuel County,"5,156","4,172","6,140",24.1,19.5,28.7,"45,252","42,111","48,393"
13,109,GA,Evans County,"2,447","1,900","2,994",23.9,18.6,29.2,"41,847","36,849","46,845"
13,111,GA,Fannin County,"3,397","2,619","4,175",13.2,10.2,16.2,"54,446","49,556","59,336"
13,113,GA,Fayette County,"7,752","6,268","9,236",6.5,5.3,7.7,"92,319","87,911","96,727"
13,115,GA,Floyd County,"15,376","12,494","18,258",16.2,13.2,19.2,"59,685","57,133","62,237"
13,117,GA,Forsyth County,"13,636","11,252","16,020",5.3,4.4,6.2,"120,919","114,200","127,638"
13,119,GA,Franklin County,"3,792","3,031","4,553",16.5,13.2,19.8,"48,045","42,206","53,884"
13,121,GA,Fulton County,"142,028","126,658","157,398",13.7,12.2,15.2,"82,820","80,898","84,742"
13,123,GA,Gilmer County,"4,449","3,513","5,385",14.0,11.1,16.9,"57,970","53,232","62,708"
13,125,GA,Glascock County,436,335,537,15.3,11.8,18.8,"49,175","43,251","55,099"
13,127,GA,Glynn County,"13,760","11,174","16,346",16.5,13.4,19.6,"60,685","55,863","65,507"
13,129,GA,Gordon County,"7,364","5,879","8,849",12.8,10.2,15.4,"56,053","50,446","61,660"
13,131,GA,Grady County,"5,741","4,715","6,767",22.4,18.4,26.4,"42,171","37,636","46,706"
13,133,GA,Greene County,"2,716","2,072","3,360",14.0,10.7,17.3,"65,261","60,219","70,303"
13,135,GA,Gwinnett County,"102,953","92,383","113,523",10.8,9.7,11.9,"75,021","71,907","78,135"
13,137,GA,Habersham County,"5,918","4,683","7,153",13.3,10.5,16.1,"55,987","49,149","62,825"
13,139,GA,Hall County,"24,666","21,182","28,150",12.1,10.4,13.8,"68,057","62,774","73,340"
13,141,GA,Hancock County,"2,228","1,691","2,765",30.5,23.2,37.8,"35,830","31,377","40,283"
13,143,GA,Haralson County,"4,514","3,541","5,487",14.9,11.7,18.1,"62,472","58,416","66,528"
13,145,GA,Harris County,"2,899","2,262","3,536",8.2,6.4,10.0,"80,911","72,102","89,720"
13,147,GA,Hart County,"4,075","3,182","4,968",15.8,12.3,19.3,"59,149","54,364","63,934"
13,149,GA,Heard County,"1,969","1,558","2,380",17.2,13.6,20.8,"50,379","44,268","56,490"
13,151,GA,Henry County,"23,188","19,583","26,793",9.5,8.0,11.0,"76,577","70,766","82,388"
13,153,GA,Houston County,"19,058","15,687","22,429",11.6,9.6,13.6,"71,609","66,932","76,286"
13,155,GA,Irwin County,"1,817","1,406","2,228",21.4,16.5,26.3,"44,540","39,607","49,473"
13,157,GA,Jackson County,"9,491","8,127","10,855",11.9,10.2,13.6,"72,486","67,981","76,991"
13,159,GA,Jasper County,"2,232","1,756","2,708",14.7,11.6,17.8,"61,354","53,862","68,846"
13,161,GA,Jeff Davis County,"2,861","2,209","3,513",19.4,15.0,23.8,"42,192","36,999","47,385"
13,163,GA,Jefferson County,"3,037","2,286","3,788",20.3,15.3,25.3,"42,461","38,137","46,785"
13,165,GA,Jenkins County,"2,052","1,553","2,551",27.4,20.7,34.1,"38,497","33,933","43,061"
13,167,GA,Johnson County,"2,041","1,572","2,510",26.7,20.6,32.8,"37,703","32,996","42,410"
13,169,GA,Jones County,"3,513","2,768","4,258",12.5,9.9,15.1,"61,509","54,809","68,209"
13,171,GA,Lamar County,"2,550","1,938","3,162",14.1,10.7,17.5,"55,933","49,075","62,791"
13,173,GA,Lanier County,"1,924","1,524","2,324",19.8,15.7,23.9,"47,789","42,161","53,417"
13,175,GA,Laurens County,"10,614","9,064","12,164",21.9,18.7,25.1,"47,905","44,248","51,562"
